Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start DateTime,End DateTime,Demand,Sales Duration (hours),Profit Percentage
Zinnia,132,148.0,Cloudy,High-End Customers,19536.0,3907.2,277,7,9.0,2023-03-31 02:32:24,2023-03-31 19:32:24,Medium,17.0,20.0
Gerbera,150,183.0,Rainy,Corporate Events,27450.0,5490.0,242,5,7.0,2023-03-15 07:26:40,2023-03-17 13:26:40,High,54.0,20.0
Marigold,162,121.0,Windy,Marriage,19602.0,3920.4,284,6,7.0,2023-02-07 15:49:50,2023-02-09 12:49:50,Medium,45.0,20.0
Jasmine,127,47.0,Windy,Temple,5969.0,1193.8,293,6,6.0,2023-06-03 23:20:46,2023-06-05 23:20:46,Low,48.0,20.0
Jasmine,74,85.0,Sunny,Daily Consumers,6290.0,1258.0,293,10,7.0,2023-07-23 08:02:22,2023-07-23 18:02:22,Low,10.0,20.0
Zinnia,91,99.0,Rainy,Luxury Events,9009.0,1801.8,277,5,7.0,2023-05-02 07:16:06,2023-05-02 22:16:06,Low,15.0,20.0
Rose,118,79.0,Cloudy,Festivals,9322.0,1864.4,281,7,7.0,2023-11-09 11:17:12,2023-11-12 05:17:12,Low,66.0,20.0
Jasmine,77,33.0,Windy,Marriage,2541.0,508.2000000000001,293,6,7.0,2023-06-21 00:03:49,2023-06-22 14:03:49,Low,38.0,20.000000000000004
Carnation,132,203.0,Rainy,Corporate Events,26796.0,5359.200000000001,283,5,7.0,2023-06-05 16:17:13,2023-06-07 13:17:13,High,45.0,20.000000000000004
Daisy,113,194.0,Rainy,Weddings,21922.0,4384.400000000001,285,5,7.0,2023-06-10 16:44:41,2023-06-12 10:44:41,High,42.0,20.0
Carnation,174,138.0,Windy,High-End Customers,24012.0,4802.400000000001,283,6,9.0,2023-07-06 23:37:23,2023-07-07 21:37:23,Medium,22.0,20.0
Sunflower,158,80.0,Cloudy,High-End Customers,12640.0,2528.0,257,7,9.0,2023-12-23 00:36:52,2023-12-23 08:36:52,Low,8.0,20.0
Daisy,88,66.0,Cloudy,Luxury Events,5808.0,1161.6,285,7,7.0,2023-03-26 08:58:58,2023-03-28 17:58:58,Low,57.0,20.0
Orchid,302,10.0,Windy,Marriage,3020.0,604.0,289,6,7.0,2023-06-27 18:46:22,2023-06-28 21:46:22,Low,27.0,20.0
Carnation,163,167.0,Sunny,Daily Consumers,27221.0,5444.200000000001,283,10,7.0,2023-04-19 17:18:56,2023-04-20 03:18:56,High,10.0,20.000000000000004
Geranium,156,128.0,Sunny,Weddings,19968.0,3993.6,264,10,7.0,2023-07-06 03:24:29,2023-07-08 12:24:29,Medium,57.0,20.0
Sunflower,108,159.0,Rainy,Weddings,17172.0,3434.4,257,5,7.0,2023-08-25 01:03:05,2023-08-25 03:03:05,High,2.0,20.0
Hibiscus,106,205.0,Sunny,Corporate Events,21730.0,4346.0,273,10,7.0,2023-01-08 10:59:11,2023-01-11 03:59:11,High,65.0,20.0
Tulip,288,55.0,Sunny,Daily Consumers,15840.0,3168.0,257,10,7.0,2023-10-02 15:31:04,2023-10-05 04:31:04,Low,61.0,20.0
Geranium,110,68.0,Rainy,Temple,7480.0,1496.0,264,5,6.0,2023-02-27 10:08:19,2023-03-01 05:08:19,Low,43.0,20.0
Dahlia,171,123.0,Cloudy,Corporate Events,21033.0,4206.6,300,7,7.0,2023-02-21 08:51:12,2023-02-24 03:51:12,Medium,67.0,20.0
Jasmine,105,76.0,Rainy,Daily Consumers,7980.0,1596.0,293,5,7.0,2023-04-15 00:20:45,2023-04-16 22:20:45,Low,46.0,20.0
Jasmine,76,85.0,Cloudy,Luxury Events,6460.0,1292.0,293,7,7.0,2023-03-30 20:16:24,2023-04-01 17:16:24,Low,45.0,20.0
Poppy,212,107.0,Cloudy,Marriage,22684.0,4536.8,284,7,7.0,2023-10-05 06:58:54,2023-10-06 03:58:54,Medium,21.0,20.0
Chrysanthemum,132,19.0,Rainy,Corporate Events,2508.0,501.6,269,5,7.0,2023-12-04 09:39:33,2023-12-05 07:39:33,Low,22.0,20.0
Geranium,118,96.0,Cloudy,Festivals,11328.0,2265.6,264,7,7.0,2023-09-18 06:49:53,2023-09-21 06:49:53,Low,72.0,20.0
Poppy,199,10.0,Windy,Daily Consumers,1990.0,398.0,284,6,7.0,2023-09-20 09:30:31,2023-09-21 16:30:31,Low,31.0,20.0
Daisy,147,155.0,Cloudy,Marriage,22785.0,4557.0,285,7,7.0,2023-07-14 13:55:02,2023-07-16 20:55:02,High,55.0,20.0
Sunflower,151,129.0,Windy,High-End Customers,19479.0,3895.8,257,6,9.0,2023-02-19 10:32:04,2023-02-20 17:32:04,Medium,31.0,20.0
Poppy,242,87.0,Windy,Daily Consumers,21054.0,4210.8,284,6,7.0,2023-03-29 20:12:30,2023-03-29 21:12:30,Low,1.0,20.0
Sunflower,107,115.0,Windy,Daily Consumers,12305.0,2461.0,257,6,7.0,2023-03-13 08:34:02,2023-03-15 06:34:02,Medium,46.0,20.0
Hibiscus,129,204.0,Windy,Temple,26316.0,5263.200000000001,273,6,6.0,2023-05-25 19:56:00,2023-05-27 11:56:00,High,40.0,20.000000000000004
Zinnia,90,53.0,Cloudy,High-End Customers,4770.0,954.0,277,7,9.0,2023-07-01 19:17:49,2023-07-04 17:17:49,Low,70.0,20.0
Jasmine,143,48.0,Sunny,Daily Consumers,6864.0,1372.8000000000002,293,10,7.0,2023-03-29 04:20:05,2023-03-30 17:20:05,Low,37.0,20.000000000000004
Zinnia,108,61.0,Cloudy,Daily Consumers,6588.0,1317.6,277,7,7.0,2023-07-17 17:40:47,2023-07-19 06:40:47,Low,37.0,20.0
Sunflower,101,112.0,Sunny,Temple,11312.0,2262.4,257,10,6.0,2023-04-25 03:19:29,2023-04-27 13:19:29,Medium,58.0,20.0
Chrysanthemum,169,123.0,Sunny,Marriage,20787.0,4157.400000000001,269,10,7.0,2023-08-22 13:08:26,2023-08-23 06:08:26,Medium,17.0,20.000000000000004
Marigold,187,177.0,Cloudy,Luxury Events,33099.0,6619.8,284,7,7.0,2023-01-16 13:44:32,2023-01-18 21:44:32,High,56.0,20.0
Poppy,212,13.0,Sunny,Temple,2756.0,551.2,284,10,6.0,2023-05-26 07:44:54,2023-05-28 15:44:54,Low,56.0,20.0
Dahlia,183,65.0,Cloudy,Weddings,11895.0,2379.0,300,7,7.0,2023-03-06 14:13:22,2023-03-08 18:13:22,Low,52.0,20.0
Gerbera,120,254.0,Windy,Corporate Events,30480.0,6096.0,242,6,7.0,2023-10-16 22:35:19,2023-10-19 11:35:19,High,61.0,20.0
Calla Lily,243,88.0,Sunny,Luxury Events,21384.0,4276.8,298,10,7.0,2023-09-23 07:48:55,2023-09-23 19:48:55,Low,12.0,20.0
Lily,203,110.0,Cloudy,Festivals,22330.0,4466.0,280,7,7.0,2023-08-16 16:12:34,2023-08-17 08:12:34,Medium,16.0,20.0
Sunflower,113,97.0,Sunny,Weddings,10961.0,2192.2000000000003,257,10,7.0,2023-06-18 22:06:54,2023-06-19 11:06:54,Low,13.0,20.0
Rose,161,93.0,Rainy,Daily Consumers,14973.0,2994.6000000000004,281,5,7.0,2023-10-04 07:51:31,2023-10-07 04:51:31,Low,69.0,20.0
Zinnia,132,176.0,Rainy,Daily Consumers,23232.0,4646.400000000001,277,5,7.0,2023-02-13 19:20:54,2023-02-16 14:20:54,High,67.0,20.0
Poppy,269,10.0,Cloudy,Festivals,2690.0,538.0,284,7,7.0,2023-02-26 08:32:51,2023-02-26 09:32:51,Low,1.0,20.0
Dahlia,199,131.0,Windy,Daily Consumers,26069.0,5213.8,300,6,7.0,2023-03-09 21:24:16,2023-03-12 19:24:16,Medium,70.0,20.0
Tulip,232,29.0,Windy,Luxury Events,6728.0,1345.6,257,6,7.0,2023-04-12 22:12:14,2023-04-15 08:12:14,Low,58.0,20.0
Hibiscus,80,166.0,Cloudy,Marriage,13280.0,2656.0,273,7,7.0,2023-09-12 00:28:08,2023-09-12 07:28:08,High,7.0,20.0
Gerbera,82,257.0,Windy,Corporate Events,21074.0,4214.8,242,6,7.0,2023-06-23 07:19:40,2023-06-24 23:19:40,High,40.0,20.0
Daisy,144,150.0,Rainy,Daily Consumers,21600.0,4320.0,285,5,7.0,2023-11-02 22:34:01,2023-11-04 14:34:01,Medium,40.0,20.0
Sunflower,100,179.0,Sunny,High-End Customers,17900.0,3580.0,257,10,9.0,2023-12-08 05:47:31,2023-12-10 07:47:31,High,50.0,20.0
Sunflower,135,184.0,Rainy,High-End Customers,24840.0,4968.0,257,5,9.0,2023-07-31 13:24:32,2023-08-02 03:24:32,High,38.0,20.0
Rose,126,205.0,Cloudy,Marriage,25830.0,5166.0,281,7,7.0,2023-07-31 12:45:47,2023-07-31 15:45:47,High,3.0,20.0
Lily,230,114.0,Windy,Luxury Events,26220.0,5244.0,280,6,7.0,2023-09-15 15:36:24,2023-09-18 11:36:24,Medium,68.0,20.0
Jasmine,80,36.0,Cloudy,Temple,2880.0,576.0,293,7,6.0,2023-01-06 20:49:58,2023-01-09 16:49:58,Low,68.0,20.0
Zinnia,96,192.0,Sunny,Special Events,18432.0,3686.4,277,10,8.0,2023-08-28 09:03:56,2023-08-28 15:03:56,High,6.0,20.0
Lavender,189,92.0,Rainy,Corporate Events,17388.0,3477.6000000000004,284,5,7.0,2023-05-12 16:27:50,2023-05-13 13:27:50,Low,21.0,20.0
Dahlia,167,35.0,Cloudy,Luxury Events,5845.0,1169.0,300,7,7.0,2023-04-07 06:19:19,2023-04-09 00:19:19,Low,42.0,20.0
Geranium,186,155.0,Sunny,Temple,28830.0,5766.0,264,10,6.0,2023-12-09 06:22:43,2023-12-09 07:22:43,High,1.0,20.0
Hibiscus,83,238.0,Cloudy,Special Events,19754.0,3950.8,273,7,8.0,2023-11-25 08:05:57,2023-11-28 06:05:57,High,70.0,20.0
Tulip,289,125.0,Windy,Weddings,36125.0,7225.0,257,6,7.0,2023-11-15 20:53:15,2023-11-18 15:53:15,Medium,67.0,20.0
Daisy,110,207.0,Windy,High-End Customers,22770.0,4554.0,285,6,9.0,2023-04-27 23:12:45,2023-04-28 21:12:45,High,22.0,20.0
Zinnia,139,117.0,Windy,Luxury Events,16263.0,3252.6000000000004,277,6,7.0,2023-07-24 04:10:11,2023-07-25 04:10:11,Medium,24.0,20.0
Dahlia,218,138.0,Cloudy,Weddings,30084.0,6016.8,300,7,7.0,2023-05-12 10:24:47,2023-05-15 05:24:47,Medium,67.0,20.0
Chrysanthemum,136,153.0,Rainy,Weddings,20808.0,4161.6,269,5,7.0,2023-12-03 04:15:58,2023-12-06 01:15:58,Medium,69.0,20.0
Lavender,181,10.0,Cloudy,Corporate Events,1810.0,362.0,284,7,7.0,2023-02-02 23:29:50,2023-02-04 09:29:50,Low,34.0,20.0
Calla Lily,222,99.0,Rainy,High-End Customers,21978.0,4395.6,298,5,9.0,2023-08-11 08:53:25,2023-08-14 05:53:25,Low,69.0,20.0
Orchid,308,60.0,Cloudy,Festivals,18480.0,3696.0,289,7,7.0,2023-10-05 06:34:32,2023-10-07 15:34:32,Low,57.0,20.0
Zinnia,112,148.0,Sunny,High-End Customers,16576.0,3315.2000000000003,277,10,9.0,2023-08-21 09:20:08,2023-08-21 10:20:08,Medium,1.0,20.0
Zinnia,113,189.0,Cloudy,Festivals,21357.0,4271.400000000001,277,7,7.0,2023-01-09 00:22:32,2023-01-10 19:22:32,High,43.0,20.000000000000004
Sunflower,133,79.0,Cloudy,Corporate Events,10507.0,2101.4,257,7,7.0,2023-05-17 09:23:10,2023-05-18 10:23:10,Low,25.0,20.0
Marigold,139,144.0,Sunny,Special Events,20016.0,4003.2,284,10,8.0,2023-08-27 11:34:19,2023-08-30 10:34:19,Medium,71.0,20.0
Daisy,142,181.0,Cloudy,Daily Consumers,25702.0,5140.400000000001,285,7,7.0,2023-07-16 13:57:56,2023-07-18 06:57:56,High,41.0,20.0
Carnation,157,176.0,Cloudy,High-End Customers,27632.0,5526.400000000001,283,7,9.0,2023-05-31 01:19:12,2023-05-31 18:19:12,High,17.0,20.0
Carnation,154,107.0,Cloudy,High-End Customers,16478.0,3295.6000000000004,283,7,9.0,2023-02-26 05:50:36,2023-02-27 16:50:36,Medium,35.0,20.0
Daisy,124,141.0,Cloudy,Daily Consumers,17484.0,3496.8,285,7,7.0,2023-06-11 15:05:48,2023-06-12 17:05:48,Medium,26.0,20.0
Geranium,113,168.0,Windy,Special Events,18984.0,3796.8,264,6,8.0,2023-03-24 03:20:47,2023-03-25 03:20:47,High,24.0,20.0
Tulip,292,10.0,Windy,Luxury Events,2920.0,584.0,257,6,7.0,2023-04-02 11:54:20,2023-04-03 04:54:20,Low,17.0,20.0
Daisy,115,101.0,Sunny,High-End Customers,11615.0,2323.0,285,10,9.0,2023-05-20 14:28:20,2023-05-21 08:28:20,Low,18.0,20.0
Dahlia,194,66.0,Cloudy,Corporate Events,12804.0,2560.8,300,7,7.0,2023-08-22 21:51:46,2023-08-24 07:51:46,Low,34.0,20.0
Lavender,214,61.0,Sunny,Daily Consumers,13054.0,2610.8,284,10,7.0,2023-08-10 22:15:42,2023-08-11 16:15:42,Low,18.0,20.0
Lily,196,134.0,Windy,Temple,26264.0,5252.8,280,6,6.0,2023-08-11 23:35:18,2023-08-12 04:35:18,Medium,5.0,20.0
Tulip,292,83.0,Sunny,Temple,24236.0,4847.2,257,10,6.0,2023-11-15 10:46:11,2023-11-18 08:46:11,Low,70.0,20.0
Dahlia,148,129.0,Windy,Temple,19092.0,3818.4,300,6,6.0,2023-07-31 03:05:50,2023-08-02 04:05:50,Medium,49.0,20.0
Tulip,299,23.0,Windy,Weddings,6877.0,1375.4,257,6,7.0,2023-04-30 17:06:04,2023-05-01 15:06:04,Low,22.0,20.0
Poppy,252,48.0,Rainy,Special Events,12096.0,2419.2000000000003,284,5,8.0,2023-02-23 15:12:10,2023-02-26 12:12:10,Low,69.0,20.0
Carnation,172,208.0,Sunny,Weddings,35776.0,7155.200000000001,283,10,7.0,2023-01-27 05:23:55,2023-01-27 19:23:55,High,14.0,20.0
Sunflower,178,133.0,Rainy,Temple,23674.0,4734.8,257,5,6.0,2023-02-01 02:52:02,2023-02-02 20:52:02,Medium,42.0,20.0
Calla Lily,295,10.0,Rainy,Weddings,2950.0,590.0,298,5,7.0,2023-02-10 02:06:31,2023-02-10 09:06:31,Low,7.0,20.0
Carnation,174,209.0,Cloudy,Daily Consumers,36366.0,7273.200000000001,283,7,7.0,2023-05-25 09:15:40,2023-05-27 23:15:40,High,62.0,20.0
Calla Lily,292,10.0,Windy,Corporate Events,2920.0,584.0,298,6,7.0,2023-09-19 19:15:29,2023-09-19 23:15:29,Low,4.0,20.0
Geranium,124,47.0,Sunny,Corporate Events,5828.0,1165.6,264,10,7.0,2023-03-19 11:13:00,2023-03-21 01:13:00,Low,38.0,20.0
Sunflower,180,151.0,Rainy,Marriage,27180.0,5436.0,257,5,7.0,2023-11-14 00:09:10,2023-11-14 17:09:10,Medium,17.0,20.0
Geranium,166,182.0,Rainy,Festivals,30212.0,6042.400000000001,264,5,7.0,2023-11-08 19:32:39,2023-11-09 09:32:39,High,14.0,20.0
Lavender,196,38.0,Windy,Temple,7448.0,1489.6,284,6,6.0,2023-10-09 07:36:52,2023-10-09 09:36:52,Low,2.0,20.0
Orchid,337,64.0,Windy,Marriage,21568.0,4313.6,289,6,7.0,2023-07-20 04:07:10,2023-07-21 22:07:10,Low,42.0,20.0
Sunflower,151,125.0,Cloudy,Special Events,18875.0,3775.0,257,7,8.0,2023-03-19 10:44:02,2023-03-22 06:44:02,Medium,68.0,20.0
Chrysanthemum,166,18.0,Sunny,High-End Customers,2988.0,597.6,269,10,9.0,2023-10-30 00:44:30,2023-10-30 05:44:30,Low,5.0,20.0
Sunflower,136,143.0,Windy,Daily Consumers,19448.0,3889.6,257,6,7.0,2023-05-13 11:36:41,2023-05-13 20:36:41,Medium,9.0,20.0
Chrysanthemum,159,29.0,Sunny,Weddings,4611.0,922.2,269,10,7.0,2023-02-05 12:23:49,2023-02-07 23:23:49,Low,59.0,20.0
Lily,175,37.0,Cloudy,Festivals,6475.0,1295.0,280,7,7.0,2023-10-27 11:20:23,2023-10-30 05:20:23,Low,66.0,20.0
Jasmine,124,169.0,Sunny,Special Events,20956.0,4191.2,293,10,8.0,2023-08-23 17:55:45,2023-08-25 07:55:45,High,38.0,20.0
Tulip,297,12.0,Cloudy,Weddings,3564.0,712.8000000000001,257,7,7.0,2023-04-03 20:32:55,2023-04-06 05:32:55,Low,57.0,20.0
Geranium,145,51.0,Windy,Weddings,7395.0,1479.0,264,6,7.0,2023-11-22 12:38:47,2023-11-23 12:38:47,Low,24.0,20.0
Geranium,166,103.0,Windy,High-End Customers,17098.0,3419.6000000000004,264,6,9.0,2023-06-06 12:46:14,2023-06-08 01:46:14,Low,37.0,20.0
Hibiscus,110,200.0,Sunny,Temple,22000.0,4400.0,273,10,6.0,2023-10-29 01:01:03,2023-10-29 07:01:03,High,6.0,20.0
Dahlia,161,148.0,Rainy,Special Events,23828.0,4765.6,300,5,8.0,2023-11-24 06:11:46,2023-11-24 16:11:46,Medium,10.0,20.0
Tulip,262,19.0,Windy,Special Events,4978.0,995.6,257,6,8.0,2023-05-10 17:36:28,2023-05-11 22:36:28,Low,29.0,20.0
Lily,212,18.0,Cloudy,Special Events,3816.0,763.2,280,7,8.0,2023-06-01 06:39:12,2023-06-02 08:39:12,Low,26.0,20.0
Geranium,128,47.0,Windy,Corporate Events,6016.0,1203.2,264,6,7.0,2023-08-15 13:20:09,2023-08-16 10:20:09,Low,21.0,20.0
Orchid,291,26.0,Rainy,High-End Customers,7566.0,1513.2,289,5,9.0,2023-10-18 21:52:20,2023-10-19 08:52:20,Low,11.0,20.0
Orchid,270,10.0,Cloudy,Temple,2700.0,540.0,289,7,6.0,2023-08-07 09:53:22,2023-08-08 10:53:22,Low,25.0,20.0
Marigold,170,210.0,Windy,Festivals,35700.0,7140.0,284,6,7.0,2023-07-27 18:14:10,2023-07-28 06:14:10,High,12.0,20.0
Daisy,118,191.0,Sunny,High-End Customers,22538.0,4507.6,285,10,9.0,2023-12-23 10:22:39,2023-12-23 11:22:39,High,1.0,20.0
Rose,139,180.0,Sunny,Daily Consumers,25020.0,5004.0,281,10,7.0,2023-01-01 08:08:17,2023-01-03 05:08:17,High,45.0,20.0
Hibiscus,135,175.0,Windy,Luxury Events,23625.0,4725.0,273,6,7.0,2023-07-30 13:15:31,2023-08-01 09:15:31,High,44.0,20.0
Lily,208,20.0,Cloudy,Corporate Events,4160.0,832.0,280,7,7.0,2023-06-25 00:43:45,2023-06-26 11:43:45,Low,35.0,20.0
Lavender,186,88.0,Windy,Festivals,16368.0,3273.6000000000004,284,6,7.0,2023-07-18 20:45:41,2023-07-21 04:45:41,Low,56.0,20.0
Hibiscus,116,199.0,Rainy,Luxury Events,23084.0,4616.8,273,5,7.0,2023-03-11 05:35:02,2023-03-13 11:35:02,High,54.0,20.0
Daisy,128,189.0,Rainy,High-End Customers,24192.0,4838.400000000001,285,5,9.0,2023-02-19 19:46:36,2023-02-21 00:46:36,High,29.0,20.0
Lily,221,58.0,Cloudy,High-End Customers,12818.0,2563.6000000000004,280,7,9.0,2023-06-24 12:30:50,2023-06-27 02:30:50,Low,62.0,20.000000000000004
Hibiscus,90,234.0,Rainy,Special Events,21060.0,4212.0,273,5,8.0,2023-12-28 05:46:55,2023-12-28 13:46:55,High,8.0,20.0
Carnation,134,84.0,Rainy,Daily Consumers,11256.0,2251.2000000000003,283,5,7.0,2023-10-15 22:22:01,2023-10-15 23:22:01,Low,1.0,20.0
Calla Lily,263,10.0,Windy,Festivals,2630.0,526.0,298,6,7.0,2023-04-27 14:35:00,2023-04-29 10:35:00,Low,44.0,20.0
Chrysanthemum,124,80.0,Cloudy,Festivals,9920.0,1984.0,269,7,7.0,2023-05-04 09:19:27,2023-05-05 08:19:27,Low,23.0,20.0
Zinnia,86,98.0,Windy,Corporate Events,8428.0,1685.6,277,6,7.0,2023-05-06 09:04:33,2023-05-08 05:04:33,Low,44.0,20.0
Sunflower,107,117.0,Rainy,Weddings,12519.0,2503.8,257,5,7.0,2023-01-01 14:52:01,2023-01-02 06:52:01,Medium,16.0,20.0
Gerbera,151,160.0,Sunny,Luxury Events,24160.0,4832.0,242,10,7.0,2023-01-18 13:21:04,2023-01-18 22:21:04,High,9.0,20.0
Daisy,94,182.0,Cloudy,Special Events,17108.0,3421.6000000000004,285,7,8.0,2023-06-02 18:23:29,2023-06-05 01:23:29,High,55.0,20.0
Zinnia,150,131.0,Sunny,High-End Customers,19650.0,3930.0,277,10,9.0,2023-11-18 03:22:50,2023-11-19 14:22:50,Medium,35.0,20.0
Lavender,187,117.0,Rainy,Special Events,21879.0,4375.8,284,5,8.0,2023-05-22 12:10:46,2023-05-22 17:10:46,Medium,5.0,20.0
Poppy,217,23.0,Windy,Daily Consumers,4991.0,998.2,284,6,7.0,2023-02-16 20:33:56,2023-02-18 21:33:56,Low,49.0,20.0
Tulip,291,24.0,Sunny,Festivals,6984.0,1396.8000000000002,257,10,7.0,2023-08-11 05:28:07,2023-08-12 02:28:07,Low,21.0,20.000000000000004
Daisy,145,138.0,Windy,Corporate Events,20010.0,4002.0,285,6,7.0,2023-06-18 22:10:43,2023-06-19 23:10:43,Medium,25.0,20.0
Chrysanthemum,181,69.0,Rainy,Corporate Events,12489.0,2497.8,269,5,7.0,2023-02-01 05:28:53,2023-02-03 23:28:53,Low,66.0,20.0
Lavender,211,12.0,Cloudy,Festivals,2532.0,506.4,284,7,7.0,2023-03-14 06:26:08,2023-03-14 19:26:08,Low,13.0,20.0
Orchid,317,97.0,Windy,Corporate Events,30749.0,6149.8,289,6,7.0,2023-12-26 16:27:21,2023-12-27 08:27:21,Low,16.0,20.0
Zinnia,120,106.0,Rainy,Weddings,12720.0,2544.0,277,5,7.0,2023-06-07 04:03:11,2023-06-07 08:03:11,Medium,4.0,20.0
Daisy,148,108.0,Windy,Daily Consumers,15984.0,3196.8,285,6,7.0,2023-03-23 04:22:08,2023-03-25 12:22:08,Medium,56.0,20.0
Geranium,150,166.0,Rainy,Special Events,24900.0,4980.0,264,5,8.0,2023-10-08 18:55:07,2023-10-10 23:55:07,High,53.0,20.0
Sunflower,156,118.0,Windy,High-End Customers,18408.0,3681.6,257,6,9.0,2023-09-05 04:30:11,2023-09-07 13:30:11,Medium,57.0,20.0
Chrysanthemum,124,32.0,Cloudy,Marriage,3968.0,793.6,269,7,7.0,2023-12-07 02:49:32,2023-12-08 03:49:32,Low,25.0,20.0
Calla Lily,274,51.0,Rainy,Weddings,13974.0,2794.8,298,5,7.0,2023-10-23 08:25:02,2023-10-24 16:25:02,Low,32.0,20.0
Geranium,130,33.0,Windy,Marriage,4290.0,858.0,264,6,7.0,2023-11-14 15:33:41,2023-11-17 15:33:41,Low,72.0,20.0
Chrysanthemum,183,21.0,Cloudy,High-End Customers,3843.0,768.6,269,7,9.0,2023-04-13 18:12:47,2023-04-15 02:12:47,Low,32.0,20.0
Geranium,125,179.0,Rainy,Corporate Events,22375.0,4475.0,264,5,7.0,2023-08-01 00:46:26,2023-08-02 10:46:26,High,34.0,20.0
Dahlia,211,137.0,Rainy,Marriage,28907.0,5781.400000000001,300,5,7.0,2023-05-13 21:56:28,2023-05-15 01:56:28,Medium,28.0,20.0
Calla Lily,248,11.0,Rainy,Corporate Events,2728.0,545.6,298,5,7.0,2023-12-05 15:13:56,2023-12-07 05:13:56,Low,38.0,20.0
Sunflower,170,132.0,Sunny,Marriage,22440.0,4488.0,257,10,7.0,2023-03-27 20:38:47,2023-03-28 07:38:47,Medium,11.0,20.0
Chrysanthemum,134,84.0,Sunny,High-End Customers,11256.0,2251.2000000000003,269,10,9.0,2023-09-21 05:06:45,2023-09-21 22:06:45,Low,17.0,20.0
Daisy,124,118.0,Rainy,Marriage,14632.0,2926.4,285,5,7.0,2023-02-09 12:52:44,2023-02-09 15:52:44,Medium,3.0,20.0
Rose,90,86.0,Windy,Festivals,7740.0,1548.0,281,6,7.0,2023-09-13 13:11:20,2023-09-15 11:11:20,Low,46.0,20.0
Orchid,307,10.0,Cloudy,Corporate Events,3070.0,614.0,289,7,7.0,2023-06-07 14:26:06,2023-06-09 04:26:06,Low,38.0,20.0
Calla Lily,269,14.0,Sunny,Special Events,3766.0,753.2,298,10,8.0,2023-11-14 15:44:35,2023-11-16 09:44:35,Low,42.0,20.0
Calla Lily,295,117.0,Windy,Corporate Events,34515.0,6903.0,298,6,7.0,2023-09-19 19:48:29,2023-09-22 16:48:29,Medium,69.0,20.0
Chrysanthemum,167,150.0,Cloudy,High-End Customers,25050.0,5010.0,269,7,9.0,2023-03-30 09:26:15,2023-04-01 04:26:15,Medium,43.0,20.0
Hibiscus,113,121.0,Cloudy,Marriage,13673.0,2734.6000000000004,273,7,7.0,2023-07-28 12:37:24,2023-07-28 22:37:24,Medium,10.0,20.000000000000004
Geranium,190,65.0,Sunny,High-End Customers,12350.0,2470.0,264,10,9.0,2023-09-27 23:19:52,2023-09-29 20:19:52,Low,45.0,20.0
Rose,130,222.0,Sunny,Daily Consumers,28860.0,5772.0,281,10,7.0,2023-11-29 10:07:38,2023-11-29 19:07:38,High,9.0,20.0
Zinnia,117,181.0,Sunny,Marriage,21177.0,4235.400000000001,277,10,7.0,2023-03-09 16:28:56,2023-03-11 10:28:56,High,42.0,20.000000000000004
Carnation,178,124.0,Cloudy,Festivals,22072.0,4414.400000000001,283,7,7.0,2023-03-19 08:28:16,2023-03-21 16:28:16,Medium,56.0,20.0
Lavender,198,65.0,Rainy,Temple,12870.0,2574.0,284,5,6.0,2023-02-17 23:12:48,2023-02-18 17:12:48,Low,18.0,20.0
Poppy,202,10.0,Rainy,Festivals,2020.0,404.0,284,5,7.0,2023-01-05 02:41:40,2023-01-07 20:41:40,Low,66.0,20.0
Tulip,287,129.0,Windy,Festivals,37023.0,7404.6,257,6,7.0,2023-08-20 12:21:24,2023-08-21 17:21:24,Medium,29.0,20.0
Sunflower,158,56.0,Sunny,Weddings,8848.0,1769.6,257,10,7.0,2023-12-28 17:39:18,2023-12-29 14:39:18,Low,21.0,20.0
Sunflower,152,50.0,Sunny,Marriage,7600.0,1520.0,257,10,7.0,2023-09-25 20:49:54,2023-09-28 04:49:54,Low,56.0,20.0
Zinnia,125,155.0,Cloudy,Special Events,19375.0,3875.0,277,7,8.0,2023-01-12 06:26:10,2023-01-13 08:26:10,High,26.0,20.0
Marigold,193,238.0,Sunny,Luxury Events,44665.375,8933.075,284,10,7.0,2023-05-31 07:32:46,2023-05-31 12:32:46,High,5.0,20.0
Sunflower,117,117.0,Cloudy,Corporate Events,13689.0,2737.8,257,7,7.0,2023-04-26 13:33:05,2023-04-27 11:33:05,Medium,22.0,20.0
Zinnia,78,92.0,Cloudy,Corporate Events,7176.0,1435.2,277,7,7.0,2023-03-29 17:58:48,2023-03-29 23:58:48,Low,6.0,20.0
Geranium,138,155.0,Windy,Festivals,21390.0,4278.0,264,6,7.0,2023-11-04 15:00:52,2023-11-05 23:00:52,High,32.0,20.0
Gerbera,114,155.0,Cloudy,Temple,17670.0,3534.0,242,7,6.0,2023-01-11 01:30:49,2023-01-12 19:30:49,High,42.0,20.0
Orchid,303,10.0,Windy,Special Events,3030.0,606.0,289,6,8.0,2023-01-14 20:27:45,2023-01-17 12:27:45,Low,64.0,20.0
Rose,92,114.0,Cloudy,Temple,10488.0,2097.6,281,7,6.0,2023-10-31 08:03:09,2023-10-31 14:03:09,Medium,6.0,20.0
