Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start Date,Start Time,End Date,End Time
Tulip,257,127,Cloudy,High-End Customers,32639,6527.8,257,7,9.0,2023-05-08,16:05:39,2023-05-09,23:05:39
Tulip,287,16,Cloudy,Marriage,4592,918.4,257,7,,2023-05-09,14:19:24,2023-05-11,11:19:24
Chrysanthemum,118,71,Cloudy,Weddings,8378,1675.6,269,7,,2023-05-13,20:42:44,2023-05-14,14:42:44
Zinnia,121,57,Rainy,Temple,6897,1379.4,277,5,6.0,2023-05-14,22:15:20,2023-05-15,16:15:20
Daisy,158,64,Windy,Festivals,10112,2022.4,285,6,,2023-01-23,12:24:22,2023-01-25,11:24:22
Hibiscus,88,126,Sunny,Marriage,11088,2217.6,273,10,,2023-11-01,06:27:14,2023-11-02,15:27:14
Poppy,227,82,Rainy,Special Events,18614,3722.8,284,5,8.0,2023-08-24,00:48:55,2023-08-26,05:48:55
Orchid,279,71,Windy,Marriage,19809,3961.8,289,6,,2023-09-03,21:07:49,2023-09-04,02:07:49
Lily,164,107,Windy,Daily Consumers,17548,3509.6000000000004,280,6,,2023-07-03,10:25:42,2023-07-04,08:25:42
Marigold,173,151,Sunny,Weddings,26123,5224.6,284,10,,2023-02-05,18:26:11,2023-02-08,14:26:11
Rose,169,162,Windy,Marriage,27378,5475.6,281,6,,2023-03-14,09:10:59,2023-03-15,17:10:59
Poppy,226,107,Windy,Special Events,24182,4836.400000000001,284,6,8.0,2023-10-08,19:34:07,2023-10-10,00:34:07
Carnation,184,191,Sunny,Weddings,35144,7028.8,283,10,,2023-04-05,19:23:46,2023-04-06,01:23:46
Orchid,315,87,Sunny,High-End Customers,27405,5481.0,289,10,9.0,2023-06-08,06:32:36,2023-06-10,15:32:36
Zinnia,129,53,Cloudy,Corporate Events,6837,1367.4,277,7,7.0,2023-06-07,21:31:08,2023-06-10,16:31:08
Geranium,190,63,Sunny,Special Events,11970,2394.0,264,10,8.0,2023-09-23,09:28:02,2023-09-24,11:28:02
Marigold,123,279,Sunny,Weddings,34317,6863.400000000001,284,10,,2023-12-26,20:08:09,2023-12-29,09:08:09
Orchid,274,10,Cloudy,Special Events,2740,548.0,289,7,8.0,2023-04-19,10:42:55,2023-04-21,04:42:55
Marigold,167,230,Rainy,Corporate Events,38410,7682.0,284,5,7.0,2023-04-19,19:32:40,2023-04-22,01:32:40
Marigold,174,209,Windy,Daily Consumers,36366,7273.200000000001,284,6,,2023-08-02,05:20:45,2023-08-04,01:20:45
Orchid,291,10,Rainy,Daily Consumers,2910,582.0,289,5,,2023-01-02,20:31:09,2023-01-03,01:31:09
Lavender,220,66,Sunny,High-End Customers,14520,2904.0,284,10,9.0,2023-01-16,23:57:35,2023-01-19,01:57:35
Calla Lily,260,18,Windy,Temple,4680,936.0,298,6,6.0,2023-12-25,15:41:11,2023-12-27,08:41:11
Dahlia,212,143,Windy,Marriage,30316,6063.200000000001,300,6,,2023-09-06,21:33:01,2023-09-08,02:33:01
Lily,181,39,Sunny,Marriage,7059,1411.8000000000002,280,10,,2023-05-31,22:35:48,2023-06-01,12:35:48
Tulip,264,38,Rainy,Festivals,10032,2006.4,257,5,,2023-01-04,12:52:32,2023-01-05,14:52:32
Carnation,151,63,Sunny,High-End Customers,9513,1902.6,283,10,9.0,2023-06-27,06:03:37,2023-06-27,12:03:37
Orchid,313,10,Cloudy,Temple,3130,626.0,289,7,6.0,2023-05-31,23:14:35,2023-06-02,18:14:35
Jasmine,73,40,Cloudy,High-End Customers,2920,584.0,293,7,9.0,2023-02-18,00:16:59,2023-02-20,17:16:59
Calla Lily,267,59,Sunny,Daily Consumers,15753,3150.6000000000004,298,10,,2023-03-12,11:37:39,2023-03-14,18:37:39
Zinnia,92,206,Windy,Temple,18952,3790.4,277,6,6.0,2023-06-10,06:26:45,2023-06-11,23:26:45
Tulip,224,16,Windy,Marriage,3584,716.8000000000001,257,6,,2023-08-04,04:15:36,2023-08-05,21:15:36
Calla Lily,296,20,Windy,Festivals,5920,1184.0,298,6,,2023-05-18,18:29:15,2023-05-20,14:29:15
Poppy,205,10,Sunny,Temple,2050,410.0,284,10,6.0,2023-12-16,19:19:36,2023-12-17,15:19:36
Calla Lily,278,36,Rainy,Temple,10008,2001.6,298,5,6.0,2023-04-19,21:54:39,2023-04-22,16:54:39
Jasmine,119,154,Rainy,Corporate Events,18326,3665.2,293,5,7.0,2023-08-20,16:55:40,2023-08-21,03:55:40
Geranium,121,38,Windy,Luxury Events,4598,919.6,264,6,,2023-06-23,08:04:22,2023-06-25,14:04:22
Zinnia,70,115,Windy,Festivals,8050,1610.0,277,6,,2023-07-20,20:30:08,2023-07-23,17:30:08
Geranium,186,146,Windy,Special Events,27156,5431.200000000001,264,6,8.0,2023-09-30,08:41:13,2023-10-01,03:41:13
Chrysanthemum,164,111,Rainy,Festivals,18204,3640.8,269,5,,2023-05-09,08:53:52,2023-05-09,10:53:52
Geranium,171,179,Rainy,Festivals,30609,6121.8,264,5,,2023-06-02,08:35:17,2023-06-03,17:35:17
Orchid,331,10,Sunny,Luxury Events,3310,662.0,289,10,,2023-03-04,17:38:24,2023-03-07,06:38:24
Zinnia,120,84,Windy,High-End Customers,10080,2016.0,277,6,9.0,2023-02-16,12:20:11,2023-02-17,13:20:11
Jasmine,132,93,Cloudy,High-End Customers,12276,2455.2000000000003,293,7,9.0,2023-12-01,05:46:59,2023-12-03,13:46:59
Chrysanthemum,149,134,Sunny,Special Events,19966,3993.2,269,10,8.0,2023-06-28,09:19:14,2023-06-28,13:19:14
Marigold,200,222,Sunny,Special Events,44400,8880.0,284,10,8.0,2023-01-10,19:43:57,2023-01-11,19:43:57
Carnation,175,116,Cloudy,Weddings,20300,4060.0,283,7,,2023-12-11,10:25:48,2023-12-13,12:25:48
Jasmine,75,152,Rainy,Luxury Events,11400,2280.0,293,5,,2023-06-09,16:29:42,2023-06-09,22:29:42
Rose,127,122,Sunny,Corporate Events,15494,3098.8,281,10,7.0,2023-04-01,16:52:32,2023-04-02,13:52:32
Carnation,161,189,Cloudy,Temple,30429,6085.8,283,7,6.0,2023-05-22,16:19:44,2023-05-24,18:19:44
Daisy,159,170,Cloudy,Special Events,27030,5406.0,285,7,8.0,2023-10-16,03:41:19,2023-10-16,14:41:19
Marigold,167,148,Sunny,Special Events,24716,4943.200000000001,284,10,8.0,2023-03-19,18:57:28,2023-03-22,07:57:28
Chrysanthemum,150,159,Windy,Festivals,23850,4770.0,269,6,,2023-05-05,05:01:41,2023-05-05,10:01:41
Gerbera,93,109,Windy,Temple,10137,2027.4,242,6,6.0,2023-04-08,06:03:23,2023-04-10,20:03:23
Lavender,241,129,Sunny,Festivals,31089,6217.8,284,10,,2023-04-14,23:35:05,2023-04-17,03:35:05
Tulip,278,10,Sunny,Weddings,2780,556.0,257,10,,2023-01-23,22:33:50,2023-01-25,13:33:50
Marigold,160,275,Sunny,Corporate Events,44000,8800.0,284,10,7.0,2023-03-20,05:34:38,2023-03-22,17:34:38
Gerbera,99,126,Cloudy,Special Events,12474,2494.8,242,7,8.0,2023-11-29,15:46:44,2023-12-01,04:46:44
Lavender,217,106,Cloudy,Festivals,23002,4600.400000000001,284,7,,2023-11-11,04:47:19,2023-11-11,12:47:19
Lavender,217,17,Sunny,Daily Consumers,3689,737.8000000000001,284,10,,2023-09-20,17:59:15,2023-09-21,15:59:15
Zinnia,99,183,Rainy,High-End Customers,18117,3623.4,277,5,9.0,2023-04-12,02:07:53,2023-04-12,22:07:53
Calla Lily,245,40,Windy,Corporate Events,9800,1960.0,298,6,7.0,2023-08-17,20:19:26,2023-08-20,11:19:26
Poppy,242,105,Cloudy,Daily Consumers,25410,5082.0,284,7,,2023-03-01,09:10:30,2023-03-02,14:10:30
Dahlia,217,119,Cloudy,Temple,25823,5164.6,300,7,6.0,2023-05-20,19:56:34,2023-05-22,00:56:34
Carnation,207,132,Rainy,Temple,27324,5464.8,283,5,6.0,2023-08-06,00:47:16,2023-08-06,04:47:16
Jasmine,104,140,Sunny,Marriage,14560,2912.0,293,10,,2023-03-28,07:29:18,2023-03-30,00:29:18
Sunflower,159,75,Sunny,Corporate Events,11925,2385.0,257,10,7.0,2023-06-21,01:04:26,2023-06-21,11:04:26
Carnation,147,179,Sunny,Marriage,26313,5262.6,283,10,,2023-01-08,06:54:39,2023-01-11,06:54:39
Chrysanthemum,171,137,Windy,High-End Customers,23427,4685.400000000001,269,6,9.0,2023-10-24,01:03:10,2023-10-25,15:03:10
Jasmine,127,65,Sunny,Marriage,8255,1651.0,293,10,,2023-12-09,11:55:47,2023-12-11,07:55:47
Chrysanthemum,145,73,Rainy,Festivals,10585,2117.0,269,5,,2023-09-02,11:55:18,2023-09-04,06:55:18
Chrysanthemum,184,101,Sunny,Temple,18584,3716.8,269,10,6.0,2023-08-31,03:03:01,2023-09-01,17:03:01
Rose,118,194,Windy,Temple,22892,4578.400000000001,281,6,6.0,2023-07-18,07:12:30,2023-07-20,03:12:30
Calla Lily,222,40,Cloudy,Weddings,8880,1776.0,298,7,,2023-03-07,21:26:44,2023-03-09,04:26:44
Calla Lily,296,113,Sunny,Marriage,33448,6689.6,298,10,,2023-04-25,04:29:15,2023-04-25,22:29:15
Zinnia,71,192,Sunny,Corporate Events,13632,2726.4,277,10,7.0,2023-08-17,06:46:43,2023-08-19,00:46:43
Rose,166,78,Rainy,Daily Consumers,12948,2589.6000000000004,281,5,,2023-06-26,18:59:01,2023-06-29,11:59:01
Chrysanthemum,163,163,Rainy,Temple,26569,5313.8,269,5,6.0,2023-11-14,06:33:13,2023-11-15,11:33:13
Carnation,143,127,Cloudy,Luxury Events,18161,3632.2,283,7,,2023-03-28,12:14:12,2023-03-30,13:14:12
Carnation,178,198,Rainy,High-End Customers,35244,7048.8,283,5,9.0,2023-11-15,20:15:42,2023-11-15,22:15:42
Calla Lily,273,107,Cloudy,Daily Consumers,29211,5842.200000000001,298,7,,2023-04-03,17:29:58,2023-04-06,07:29:58
Lily,181,10,Rainy,Daily Consumers,1810,362.0,280,5,,2023-03-10,08:31:46,2023-03-11,06:31:46
Orchid,317,37,Sunny,Special Events,11729,2345.8,289,10,8.0,2023-05-28,01:08:14,2023-05-28,02:08:14
Gerbera,160,180,Rainy,Special Events,28800,5760.0,242,5,8.0,2023-04-06,02:28:31,2023-04-08,00:28:31
Tulip,240,109,Windy,Daily Consumers,26160,5232.0,257,6,,2023-10-25,10:29:50,2023-10-27,03:29:50
Calla Lily,284,13,Cloudy,Special Events,3692,738.4000000000001,298,7,8.0,2023-10-25,13:10:06,2023-10-28,09:10:06
Dahlia,142,127,Cloudy,Festivals,18034,3606.8,300,7,,2023-03-19,20:59:23,2023-03-22,03:59:23
Tulip,247,90,Windy,Luxury Events,22230,4446.0,257,6,,2023-09-23,05:33:58,2023-09-25,02:33:58
Poppy,210,10,Sunny,Corporate Events,2100,420.0,284,10,7.0,2023-09-22,22:36:59,2023-09-24,10:36:59
Calla Lily,245,54,Sunny,Daily Consumers,13230,2646.0,298,10,,2023-01-17,01:55:56,2023-01-18,12:55:56
Carnation,184,152,Rainy,Weddings,27968,5593.6,283,5,,2023-11-09,22:27:35,2023-11-12,12:27:35
Calla Lily,242,111,Cloudy,Weddings,26862,5372.400000000001,298,7,,2023-08-12,07:28:27,2023-08-15,02:28:27
Daisy,125,218,Cloudy,Festivals,27250,5450.0,285,7,,2023-06-05,09:29:32,2023-06-07,06:29:32
Hibiscus,140,92,Rainy,Special Events,12880,2576.0,273,5,8.0,2023-01-12,04:14:16,2023-01-12,15:14:16
Jasmine,99,92,Cloudy,Special Events,9108,1821.6,293,7,8.0,2023-12-22,03:12:04,2023-12-23,03:12:04
Marigold,144,268,Rainy,Weddings,38592,7718.400000000001,284,5,,2023-11-03,03:07:46,2023-11-05,23:07:46
Gerbera,113,153,Cloudy,Temple,17289,3457.8,242,7,6.0,2023-09-07,03:19:17,2023-09-08,10:19:17
Daisy,140,82,Rainy,Luxury Events,11480,2296.0,285,5,,2023-03-27,01:07:42,2023-03-28,21:07:42
Lily,202,123,Cloudy,Festivals,24846,4969.200000000001,280,7,,2023-06-08,14:24:14,2023-06-10,10:24:14
Hibiscus,88,223,Cloudy,Weddings,19624,3924.8,273,7,,2023-10-11,08:12:13,2023-10-13,11:12:13
Zinnia,125,173,Sunny,Daily Consumers,21625,4325.0,277,10,,2023-02-03,14:18:33,2023-02-05,22:18:33
Jasmine,134,61,Sunny,Corporate Events,8174,1634.8000000000002,293,10,7.0,2023-10-13,15:58:28,2023-10-13,16:58:28
Daisy,159,158,Windy,Temple,25122,5024.400000000001,285,6,6.0,2023-10-05,02:01:36,2023-10-06,21:01:36
Zinnia,76,120,Sunny,Temple,9120,1824.0,277,10,6.0,2023-04-27,15:23:44,2023-04-29,12:23:44
Geranium,119,156,Cloudy,Temple,18564,3712.8,264,7,6.0,2023-08-07,03:40:46,2023-08-08,16:40:46
Jasmine,117,110,Rainy,Festivals,12870,2574.0,293,5,,2023-02-13,02:07:35,2023-02-14,17:07:35
Lily,161,99,Cloudy,Special Events,15939,3187.8,280,7,8.0,2023-09-15,22:09:47,2023-09-18,10:09:47
Chrysanthemum,172,170,Cloudy,Weddings,29240,5848.0,269,7,,2023-03-12,18:34:26,2023-03-14,03:34:26
Jasmine,102,176,Rainy,Special Events,17952,3590.4,293,5,8.0,2023-05-27,20:57:30,2023-05-29,13:57:30
Sunflower,179,81,Windy,Marriage,14499,2899.8,257,6,,2023-07-06,19:46:35,2023-07-09,09:46:35
Sunflower,127,89,Cloudy,Corporate Events,11303,2260.6,257,7,7.0,2023-08-22,14:56:50,2023-08-25,04:56:50
Lily,164,96,Sunny,Festivals,15744,3148.8,280,10,,2023-01-01,11:40:38,2023-01-04,08:40:38
Calla Lily,247,113,Windy,Daily Consumers,27911,5582.200000000001,298,6,,2023-11-16,17:22:03,2023-11-18,05:22:03
Marigold,127,174,Cloudy,Festivals,22098,4419.6,284,7,,2023-09-29,18:30:08,2023-10-02,09:30:08
Lavender,214,126,Sunny,Special Events,26964,5392.8,284,10,8.0,2023-09-17,10:45:14,2023-09-18,21:45:14
Geranium,138,79,Rainy,Festivals,10902,2180.4,264,5,,2023-01-09,17:40:22,2023-01-09,22:40:22
Chrysanthemum,181,104,Sunny,High-End Customers,18824,3764.8,269,10,9.0,2023-05-14,00:36:55,2023-05-14,04:36:55
Gerbera,100,260,Rainy,Corporate Events,26000,5200.0,242,5,7.0,2023-03-30,14:43:05,2023-03-30,17:43:05
Lily,223,85,Cloudy,Corporate Events,18955,3791.0,280,7,7.0,2023-11-07,05:46:59,2023-11-08,11:46:59
Chrysanthemum,187,142,Windy,Daily Consumers,26554,5310.8,269,6,,2023-08-15,12:34:35,2023-08-17,08:34:35
Daisy,143,91,Windy,Special Events,13013,2602.6000000000004,285,6,8.0,2023-03-31,15:21:21,2023-04-01,11:21:21
Sunflower,122,158,Windy,Corporate Events,19276,3855.2,257,6,7.0,2023-11-26,20:34:18,2023-11-28,05:34:18
Tulip,269,10,Sunny,High-End Customers,2690,538.0,257,10,9.0,2023-12-17,05:53:18,2023-12-18,05:53:18
Daisy,127,165,Windy,Special Events,20955,4191.0,285,6,8.0,2023-08-18,22:56:34,2023-08-21,21:56:34
Daisy,160,151,Sunny,Luxury Events,24160,4832.0,285,10,,2023-01-21,18:19:12,2023-01-23,03:19:12
Geranium,170,161,Rainy,Luxury Events,27370,5474.0,264,5,,2023-04-21,03:25:41,2023-04-21,09:25:41
Orchid,288,24,Sunny,Weddings,6912,1382.4,289,10,,2023-11-29,01:28:46,2023-12-01,02:28:46
Calla Lily,283,39,Windy,Daily Consumers,11037,2207.4,298,6,,2023-08-11,07:35:37,2023-08-13,01:35:37
Calla Lily,245,47,Windy,High-End Customers,11515,2303.0,298,6,9.0,2023-01-21,06:22:54,2023-01-21,20:22:54
Tulip,263,38,Cloudy,Daily Consumers,9994,1998.8,257,7,,2023-02-05,19:31:47,2023-02-06,15:31:47
Chrysanthemum,138,26,Cloudy,Corporate Events,3588,717.6,269,7,7.0,2023-08-08,10:06:39,2023-08-10,22:06:39
Poppy,240,87,Sunny,High-End Customers,20880,4176.0,284,10,9.0,2023-08-23,00:33:02,2023-08-25,16:33:02
Calla Lily,282,35,Sunny,Special Events,9870,1974.0,298,10,8.0,2023-05-03,08:13:59,2023-05-06,03:13:59
Jasmine,85,139,Cloudy,Corporate Events,11815,2363.0,293,7,7.0,2023-05-22,12:46:06,2023-05-24,00:46:06
Carnation,169,76,Sunny,Special Events,12844,2568.8,283,10,8.0,2023-02-06,13:30:34,2023-02-09,05:30:34
Lily,169,143,Windy,High-End Customers,24167,4833.400000000001,280,6,9.0,2023-09-09,23:02:38,2023-09-10,02:02:38
Calla Lily,299,130,Rainy,Festivals,38870,7774.0,298,5,,2023-03-17,08:36:48,2023-03-18,10:36:48
Gerbera,130,198,Rainy,Festivals,25740,5148.0,242,5,,2023-08-01,05:55:24,2023-08-04,03:55:24
Daisy,113,183,Cloudy,Daily Consumers,20679,4135.8,285,7,,2023-06-02,17:54:00,2023-06-04,08:54:00
Carnation,200,68,Sunny,High-End Customers,13600,2720.0,283,10,9.0,2023-10-06,11:43:07,2023-10-07,13:43:07
Marigold,182,250,Sunny,Marriage,45500,9100.0,284,10,,2023-03-23,13:57:02,2023-03-26,11:57:02
Sunflower,126,163,Rainy,Luxury Events,20538,4107.6,257,5,,2023-07-25,04:08:47,2023-07-26,04:08:47
Rose,129,198,Windy,Festivals,25542,5108.400000000001,281,6,,2023-01-09,05:52:02,2023-01-11,01:52:02
Orchid,345,68,Windy,Marriage,23460,4692.0,289,6,,2023-09-26,10:36:43,2023-09-28,22:36:43
Dahlia,207,74,Cloudy,Luxury Events,15318,3063.6000000000004,300,7,,2023-02-24,01:42:43,2023-02-25,20:42:43
Daisy,107,108,Rainy,Festivals,11556,2311.2000000000003,285,5,,2023-01-07,20:56:40,2023-01-09,06:56:40
Rose,98,85,Windy,Festivals,8330,1666.0,281,6,,2023-08-17,03:11:57,2023-08-19,18:11:57
Geranium,175,158,Windy,Temple,27650,5530.0,264,6,6.0,2023-01-13,20:53:45,2023-01-15,11:53:45
Marigold,138,270,Windy,Marriage,37260,7452.0,284,6,,2023-06-23,21:56:10,2023-06-25,00:56:10
Hibiscus,82,225,Windy,Festivals,18450,3690.0,273,6,,2023-02-05,07:08:50,2023-02-08,00:08:50
Calla Lily,262,132,Rainy,High-End Customers,34584,6916.8,298,5,9.0,2023-06-06,07:27:52,2023-06-08,08:27:52
Zinnia,79,147,Rainy,Daily Consumers,11613,2322.6,277,5,,2023-04-01,12:51:03,2023-04-03,16:51:03
Gerbera,155,178,Cloudy,Luxury Events,27590,5518.0,242,7,,2023-09-08,07:28:49,2023-09-09,20:28:49
Tulip,246,95,Cloudy,Marriage,23370,4674.0,257,7,,2023-02-11,11:11:27,2023-02-12,21:11:27
Chrysanthemum,120,138,Sunny,Marriage,16560,3312.0,269,10,,2023-06-03,06:41:13,2023-06-05,00:41:13
Daisy,129,80,Sunny,Weddings,10320,2064.0,285,10,,2023-03-26,09:47:14,2023-03-26,18:47:14
Marigold,191,194,Cloudy,Daily Consumers,37054,7410.8,284,7,,2023-03-18,16:26:04,2023-03-18,19:26:04
Daisy,139,149,Cloudy,Marriage,20711,4142.2,285,7,,2023-03-31,17:18:32,2023-04-02,06:18:32
Calla Lily,230,10,Windy,Temple,2300,460.0,298,6,6.0,2023-11-14,17:17:06,2023-11-15,12:17:06
Calla Lily,266,42,Sunny,High-End Customers,11172,2234.4,298,10,9.0,2023-02-25,05:17:37,2023-02-26,02:17:37
Dahlia,220,37,Cloudy,Corporate Events,8140,1628.0,300,7,7.0,2023-10-19,12:52:02,2023-10-20,04:52:02
Jasmine,87,64,Sunny,High-End Customers,5568,1113.6,293,10,9.0,2023-02-14,08:39:03,2023-02-16,13:39:03
Lavender,235,20,Cloudy,Daily Consumers,4700,940.0,284,7,,2023-12-21,15:58:10,2023-12-23,03:58:10
Rose,157,139,Windy,Festivals,21823,4364.6,281,6,,2023-11-20,09:02:09,2023-11-20,14:02:09
Jasmine,84,118,Rainy,Temple,9912,1982.4,293,5,6.0,2023-03-18,09:08:44,2023-03-20,19:08:44
Carnation,202,119,Rainy,Special Events,24038,4807.6,283,5,8.0,2023-06-08,10:27:09,2023-06-08,21:27:09
Marigold,199,155,Sunny,Special Events,30845,6169.0,284,10,8.0,2023-07-28,10:16:42,2023-07-30,04:16:42
Orchid,287,94,Windy,High-End Customers,26978,5395.6,289,6,9.0,2023-02-26,23:18:22,2023-03-01,20:18:22
Sunflower,145,97,Rainy,Daily Consumers,14065,2813.0,257,5,,2023-05-22,10:04:50,2023-05-23,01:04:50
Zinnia,130,103,Sunny,Weddings,13390,2678.0,277,10,,2023-11-16,21:06:57,2023-11-19,10:06:57
Poppy,225,98,Cloudy,High-End Customers,22050,4410.0,284,7,9.0,2023-02-28,04:35:33,2023-03-01,11:35:33
Rose,115,174,Rainy,Temple,20010,4002.0,281,5,6.0,2023-09-16,07:46:58,2023-09-18,05:46:58
Gerbera,118,151,Rainy,Special Events,17818,3563.6000000000004,242,5,8.0,2023-07-07,00:19:29,2023-07-08,04:19:29
Calla Lily,247,69,Cloudy,Temple,17043,3408.6000000000004,298,7,6.0,2023-02-01,00:47:17,2023-02-01,12:47:17
Sunflower,149,49,Cloudy,High-End Customers,7301,1460.2,257,7,9.0,2023-08-21,00:12:38,2023-08-22,18:12:38
Rose,101,168,Cloudy,Daily Consumers,16968,3393.6000000000004,281,7,,2023-04-28,00:09:09,2023-04-28,14:09:09
Orchid,297,70,Rainy,Corporate Events,20790,4158.0,289,5,7.0,2023-04-15,02:17:28,2023-04-17,02:17:28
Tulip,282,95,Cloudy,Luxury Events,26790,5358.0,257,7,,2023-12-21,11:59:10,2023-12-23,00:59:10
Zinnia,93,78,Rainy,Daily Consumers,7254,1450.8000000000002,277,5,,2023-01-20,11:55:53,2023-01-22,20:55:53
Poppy,237,99,Sunny,Special Events,23463,4692.6,284,10,8.0,2023-08-25,15:22:12,2023-08-27,01:22:12
Tulip,230,89,Windy,Festivals,20470,4094.0,257,6,,2023-12-25,08:40:12,2023-12-26,05:40:12
Chrysanthemum,188,80,Sunny,Daily Consumers,15040,3008.0,269,10,,2023-09-25,11:13:37,2023-09-28,09:13:37
Orchid,314,69,Windy,Temple,21666,4333.2,289,6,6.0,2023-03-23,03:44:49,2023-03-25,12:44:49
Zinnia,147,152,Sunny,Marriage,22344,4468.8,277,10,,2023-04-13,20:20:04,2023-04-15,00:20:04
Hibiscus,102,155,Windy,Special Events,15810,3162.0,273,6,8.0,2023-10-01,06:48:29,2023-10-02,13:48:29
Lavender,184,123,Rainy,Corporate Events,22632,4526.400000000001,284,5,7.0,2023-11-10,09:12:57,2023-11-10,23:12:57
Orchid,290,26,Cloudy,Special Events,7540,1508.0,289,7,8.0,2023-10-28,07:12:57,2023-10-31,00:12:57
Daisy,122,121,Sunny,Daily Consumers,14762,2952.4,285,10,,2023-11-22,10:23:00,2023-11-24,14:23:00
Gerbera,106,212,Cloudy,Marriage,22472,4494.400000000001,242,7,,2023-05-11,04:24:29,2023-05-12,19:24:29
Daisy,122,205,Cloudy,Temple,25010,5002.0,285,7,6.0,2023-02-06,13:32:37,2023-02-08,08:32:37
Lily,186,10,Sunny,Special Events,1860,372.0,280,10,8.0,2023-02-07,10:56:46,2023-02-08,03:56:46
Marigold,126,188,Sunny,High-End Customers,23688,4737.6,284,10,9.0,2023-11-15,19:00:02,2023-11-18,13:00:02
Sunflower,152,82,Rainy,Special Events,12464,2492.8,257,5,8.0,2023-12-07,20:55:18,2023-12-09,15:55:18
Chrysanthemum,136,164,Cloudy,Marriage,22304,4460.8,269,7,,2023-03-13,03:40:49,2023-03-13,08:40:49
Lavender,183,132,Windy,Weddings,24156,4831.2,284,6,,2023-07-05,04:13:44,2023-07-07,17:13:44
Carnation,178,208,Cloudy,Luxury Events,37024,7404.8,283,7,,2023-05-26,18:14:38,2023-05-28,18:14:38
Poppy,216,94,Sunny,Marriage,20304,4060.8,284,10,,2023-06-12,18:11:38,2023-06-14,01:11:38
Chrysanthemum,190,139,Rainy,High-End Customers,26410,5282.0,269,5,9.0,2023-03-24,03:23:32,2023-03-24,23:23:32
Dahlia,165,10,Windy,Daily Consumers,1650,330.0,300,6,,2023-12-17,21:17:12,2023-12-18,12:17:12
Lily,155,109,Rainy,High-End Customers,16895,3379.0,280,5,9.0,2023-12-16,13:31:47,2023-12-18,23:31:47
Lily,188,157,Cloudy,Marriage,29516,5903.200000000001,280,7,,2023-06-05,04:00:52,2023-06-07,21:00:52
Hibiscus,107,98,Sunny,Luxury Events,10486,2097.2000000000003,273,10,,2023-03-17,07:34:23,2023-03-18,06:34:23
Zinnia,90,90,Cloudy,Temple,8100,1620.0,277,7,6.0,2023-05-29,10:19:25,2023-05-30,00:19:25
Zinnia,92,71,Windy,Corporate Events,6532,1306.4,277,6,7.0,2023-03-03,07:15:57,2023-03-05,19:15:57
Gerbera,106,116,Cloudy,Festivals,12296,2459.2000000000003,242,7,,2023-01-08,19:16:53,2023-01-10,16:16:53
Gerbera,127,256,Windy,Daily Consumers,32512,6502.400000000001,242,6,,2023-08-06,19:15:50,2023-08-08,07:15:50
Chrysanthemum,155,48,Windy,Festivals,7440,1488.0,269,6,,2023-01-19,02:44:23,2023-01-19,04:44:23
Orchid,348,86,Sunny,Temple,29928,5985.6,289,10,6.0,2023-09-14,11:43:46,2023-09-15,16:43:46
Rose,156,186,Cloudy,Weddings,29016,5803.200000000001,281,7,,2023-08-03,04:32:36,2023-08-05,05:32:36
Jasmine,75,37,Cloudy,Festivals,2775,555.0,293,7,,2023-10-24,02:51:08,2023-10-25,22:51:08
Gerbera,85,214,Rainy,Festivals,18190,3638.0,242,5,,2023-02-10,00:11:26,2023-02-12,14:11:26
Lily,182,31,Rainy,Festivals,5642,1128.4,280,5,,2023-07-05,01:06:07,2023-07-06,14:06:07
Marigold,183,193,Sunny,Festivals,35319,7063.8,284,10,,2023-11-26,10:31:29,2023-11-27,19:31:29
Geranium,120,90,Windy,Daily Consumers,10800,2160.0,264,6,,2023-06-29,15:28:56,2023-06-30,02:28:56
Dahlia,163,10,Windy,Luxury Events,1630,326.0,300,6,,2023-01-26,23:36:12,2023-01-27,09:36:12
Marigold,139,162,Cloudy,High-End Customers,22518,4503.6,284,7,9.0,2023-07-07,02:24:08,2023-07-09,18:24:08
Zinnia,112,82,Sunny,Luxury Events,9184,1836.8,277,10,,2023-03-19,01:54:51,2023-03-20,21:54:51
Zinnia,106,150,Sunny,Marriage,15900,3180.0,277,10,,2023-01-24,03:30:08,2023-01-26,16:30:08
Chrysanthemum,119,139,Cloudy,Daily Consumers,16541,3308.2000000000003,269,7,,2023-07-02,12:15:33,2023-07-03,21:15:33
Calla Lily,300,10,Sunny,High-End Customers,3000,600.0,298,10,9.0,2023-05-01,08:20:32,2023-05-01,17:20:32
Lavender,206,41,Windy,Marriage,8446,1689.2,284,6,,2023-01-25,12:47:03,2023-01-27,14:47:03
Geranium,171,131,Cloudy,Daily Consumers,22401,4480.2,264,7,,2023-11-29,05:08:45,2023-12-01,14:08:45
Jasmine,122,174,Windy,Corporate Events,21228,4245.6,293,6,7.0,2023-01-10,20:57:47,2023-01-11,18:57:47
Geranium,128,82,Windy,Weddings,10496,2099.2000000000003,264,6,,2023-05-20,07:21:24,2023-05-22,13:21:24
Marigold,129,172,Rainy,Temple,22188,4437.6,284,5,6.0,2023-05-05,16:59:07,2023-05-07,05:59:07
Lavender,206,26,Windy,Daily Consumers,5356,1071.2,284,6,,2023-10-17,21:44:54,2023-10-18,04:44:54
