,MRP (₹),Qty Sold (kg),Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Weather_Cloudy,Weather_Rainy,Weather_Sunny,Weather_Windy,Customer Segment_Corporate Events,Customer Segment_Daily Consumers,Customer Segment_Festivals,Customer Segment_High-End Customers,Customer Segment_Luxury Events,Customer Segment_Marriage,Customer Segment_Special Events,Customer Segment_Temple,Customer Segment_Weddings,0
4013,-0.8585083695251684,1.3677617918780491,0.6737798559592757,0.6737798559592758,0.18057811350072758,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,14
4014,0.791851689949872,-1.055474903818003,-0.790079932702038,-0.7900799327020381,1.3610966544370382,-0.0016391540363787948,-0.08530112799771662,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4015,1.9661463476532661,0.09320223115480103,1.776584875164873,1.7765848751648727,1.3610966544370382,1.611834802439346,-0.3218215326711976,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4016,-1.6043441656340809,1.336291185440438,-0.29362962470042775,-0.29362962470042786,-0.0971909549548749,1.611834802439346,-0.5583419373446786,0,0,1,0,1,0,0,0,0,0,0,0,0,17
4017,-0.09680372669053436,-0.4575333815033926,-0.36508838115520503,-0.3650883811552049,0.18057811350072758,-1.0772884583535287,-0.3218215326711976,0,1,0,0,0,1,0,0,0,0,0,0,0,14
4018,-0.14441026686769898,0.8799673920950776,1.0579229078367844,1.0579229078367842,-0.6527290918660799,-1.0772884583535287,-1.7409439607120827,0,1,0,0,0,0,0,0,0,0,0,1,0,2
4020,0.09362243401812416,1.4307030047532712,1.9642163467917442,1.964216346791744,0.31946264772852884,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4022,0.1412289741952888,-1.5275340003821687,-1.5286960264670602,-1.52869602646706,0.11113584638682696,-1.0772884583535287,-0.08530112799771662,0,1,0,0,0,1,0,0,0,0,0,0,0,10
4023,2.2993921288934187,-1.1026808134744195,-0.4924395860066282,-0.4924395860066282,0.7361162504119325,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,12
4024,-0.19201680704486362,1.1474675468147717,1.290999641244106,1.2909996412441058,-2.5276703039413966,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,1,0,0,6
4025,1.0774909310128598,0.030261018279578895,1.0151939145765447,1.0151939145765445,-1.4860362972328873,-0.5394638061949537,0.8607804906962053,0,0,0,1,0,1,0,0,0,0,0,0,0,16
4026,1.7757201869446078,-1.480328090725752,-1.3320799743502607,-1.3320799743502607,1.3610966544370382,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4030,1.1568351646414674,-0.8351806587547254,-0.33562731489753367,-0.3356273148975338,1.3610966544370382,1.611834802439346,-0.5583419373446786,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4031,0.1888355143724534,0.7068790566882168,1.2040790485973594,1.2040790485973594,0.31946264772852884,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4032,1.1092286244643028,0.06173162471718996,1.0885331646222371,1.0885331646222371,1.3610966544370382,-0.0016391540363787948,0.38773968134924436,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4035,-1.1600164573138778,-0.23723913644011516,-0.7662603472171123,-0.7662603472171124,1.013885318867535,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,0,1,0,0,8
4036,-0.4459183546564083,2.5321742300696584,2.3139881547019696,2.3139881547019696,0.38890491484242945,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,0,0,1,11
4038,-0.5093937415592945,-0.3945921686281705,-0.518453080680955,-0.5184530806809551,0.45834718195633006,-1.0772884583535287,-0.3218215326711976,0,1,0,0,0,0,0,0,1,0,0,0,0,4
4039,0.47447475543544115,0.2505552633428563,0.8779178824397359,0.877917882439736,0.11113584638682696,-0.0016391540363787948,-0.3218215326711976,1,0,0,0,0,0,1,0,0,0,0,0,0,10
4041,-0.7474264424451176,1.0373204242831329,0.5414140015320787,0.5414140015320785,-0.0971909549548749,1.611834802439346,-0.08530112799771662,0,0,1,0,0,1,0,0,0,0,0,0,0,17
4043,-0.20788565377058515,0.80129087600105,0.9067521175004355,0.9067521175004355,0.45834718195633006,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,4
4044,-1.5249999320054732,0.20334935368643975,-0.7650066848231688,-0.7650066848231689,-0.0971909549548749,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,17
4045,-0.8426395227994469,0.7698202695634389,0.2216256192103344,0.22162561921033433,-0.999940427435583,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,5
4046,-0.8743772162508899,0.045996321498384424,-0.3732371867158375,-0.3732371867158376,1.013885318867535,-1.0772884583535287,0.15121927667576332,0,1,0,0,0,0,1,0,0,0,0,0,0,8
4048,-0.0015906463362051022,0.9901145146267164,1.3369672623553663,1.336967262355366,-0.6527290918660799,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,0,0,0,1,2
4049,-1.112409917136713,1.0845263339395494,0.15768883711921794,0.15768883711921783,1.013885318867535,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,1,0,0,8
4054,-0.7156887489936745,1.0530557275019385,0.5908291942266835,0.5908291942266835,0.38890491484242945,-0.0016391540363787948,-0.3218215326711976,1,0,0,0,0,0,1,0,0,0,0,0,0,11
4055,0.6649009161440997,0.29776117299927296,1.0991892949707567,1.0991892949707565,0.38890491484242945,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,9
4056,-0.5411314350107376,-0.44179807828458706,-0.578837819322565,-0.5788378193225651,-0.999940427435583,-1.0772884583535287,-0.7948623420181596,0,1,0,0,0,0,1,0,0,0,0,0,0,5
4059,0.8077205366755935,-0.34738625897175385,0.2624741188796588,0.26247411887965866,0.11113584638682696,-0.0016391540363787948,-0.5583419373446786,1,0,0,0,1,0,0,0,0,0,0,0,0,10
4061,-0.46178720138212986,-0.2529744396589207,-0.35829770985467796,-0.35829770985467785,0.45834718195633006,-0.5394638061949537,0.6242600860227253,0,0,0,1,0,0,0,0,0,0,1,0,0,4
4062,-0.7950329826222823,0.80129087600105,0.29600958791764637,0.2960095879176461,-1.4860362972328873,-0.5394638061949537,-0.5583419373446786,0,0,0,1,1,0,0,0,0,0,0,0,0,15
4066,-0.03332833978764819,0.8484967856574666,1.1416048726325103,1.14160487263251,-0.999940427435583,-1.0772884583535287,0.15121927667576332,0,1,0,0,0,0,0,0,1,0,0,0,0,5
4067,1.8391955738474939,-1.3072397553188913,-0.9956805653087656,-0.9956805653087655,0.7361162504119325,1.611834802439346,-0.3218215326711976,0,0,1,0,0,0,0,0,0,0,0,0,1,12
4069,1.1568351646414674,-0.9453277812863641,-0.5147965653652865,-0.5147965653652866,1.3610966544370382,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4072,1.0774909310128598,-0.31591565253414283,0.4635824612414222,0.46358246124142205,0.38890491484242945,1.611834802439346,1.8068621093901294,0,0,1,0,0,0,0,1,0,0,0,0,0,13
4075,-0.04919718651336973,-0.48900398794100364,-0.37595345523604834,-0.37595345523604834,0.31946264772852884,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4076,-0.04919718651336973,0.565261327718967,0.8069814853157684,0.8069814853157684,0.11113584638682696,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,10
4077,2.0137528878304307,0.36070238587449505,2.3430313334949933,2.3430313334949924,1.3610966544370382,-1.0772884583535287,0.38773968134924436,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4078,-0.6680822088165099,1.4307030047532712,0.9713157307885236,0.9713157307885234,-2.5276703039413966,-1.0772884583535287,0.15121927667576332,0,1,0,0,0,0,1,0,0,0,0,0,0,6
4080,0.4427370619839981,-0.6148864136914479,-0.29697272441761036,-0.29697272441761047,0.31946264772852884,1.611834802439346,1.8068621093901294,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4081,0.15709782092101032,2.248938772131159,3.035679806148755,3.035679806148754,0.38890491484242945,1.611834802439346,-0.08530112799771662,0,0,1,0,0,0,0,0,0,1,0,0,0,11
4083,-0.6839510555422315,1.4307030047532712,0.9506303012884566,0.9506303012884566,0.18057811350072758,-0.5394638061949537,-1.2679031513651207,0,0,0,1,0,0,1,0,0,0,0,0,0,14
4085,0.5538189890640489,-0.5204745943786148,-0.1174900583513716,-0.11749005835137154,1.4999811886648393,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,1,0,0,0,0,3
4089,-0.5411314350107376,2.5636448365072697,2.1748316289742458,2.174831628974245,0.38890491484242945,-0.5394638061949537,1.0973008953696874,0,0,0,1,0,0,0,0,0,1,0,0,0,11
4090,-1.4297868516511438,1.8555561916610206,0.20971582646787154,0.20971582646787137,-0.3749600234104774,-0.5394638061949537,-0.08530112799771662,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4091,1.4266055589787336,0.3921729923121061,1.895264915124854,1.8952649151248537,1.3610966544370382,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4092,-1.4773933918283086,0.6282025405941891,-0.504558322481415,-0.5045583224814151,-0.0971909549548749,-1.0772884583535287,-0.08530112799771662,0,1,0,0,0,1,0,0,0,0,0,0,0,17
4093,-0.27136104067347133,1.1159969403771606,1.1645886831881405,1.1645886831881402,-2.5276703039413966,-0.0016391540363787948,1.0973008953696874,1,0,0,0,0,0,0,0,1,0,0,0,0,6
4094,1.1727040113671892,-0.19003322678369855,0.7237174079846903,0.72371740798469,-1.4860362972328873,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,1,0,0,0,16
4097,0.2999174414525042,1.3677617918780491,2.1533104245448826,2.1533104245448826,0.38890491484242945,-0.0016391540363787948,1.3338213000431673,1,0,0,0,0,1,0,0,0,0,0,0,0,11
4098,-0.525262588285016,0.6596731470318001,0.44592671586005184,0.44592671586005156,0.45834718195633006,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,1,0,0,0,4
4103,0.9981466973842521,-1.3701809681941135,-1.2267723332590101,-1.2267723332590101,0.38890491484242945,-0.0016391540363787948,-1.5044235560386017,1,0,0,0,0,1,0,0,0,0,0,0,0,9
4106,0.47447475543544115,0.1876140504676342,0.7935046145808762,0.7935046145808762,0.31946264772852884,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4107,0.42686821525827656,0.7540849663446334,1.5046446075453042,1.5046446075453037,0.38890491484242945,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,11
4111,0.8394582301270367,-0.14282731712728194,0.5858145446509097,0.5858145446509094,0.38890491484242945,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,13
4112,-0.906114909702333,1.0530557275019385,0.3726919376805214,0.37269193768052117,0.18057811350072758,-1.0772884583535287,-1.7409439607120827,0,1,0,0,0,0,0,0,0,0,0,1,0,14
4113,-0.8585083695251684,0.6911437534694113,0.14368960705351597,0.143689607053516,-2.5276703039413966,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,1,0,0,6
4114,1.1885728580929107,-0.5991511104726424,0.06272391077800081,0.06272391077800085,1.3610966544370382,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4115,-0.36657412102780057,-0.9138571748487531,-0.9550410093717651,-0.9550410093717651,-1.4860362972328873,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,15
4117,1.9820151943789877,-0.5834158072538369,0.4541799932868463,0.4541799932868461,0.7361162504119325,-1.0772884583535287,-0.5583419373446786,0,1,0,0,1,0,0,0,0,0,0,0,0,12
4118,1.7439824934931645,-0.19003322678369855,1.0810111902585764,1.0810111902585762,-1.4860362972328873,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,1,0,0,0,0,16
4119,-1.255229537668207,-0.4575333815033926,-0.9599511870813769,-0.9599511870813768,-0.0971909549548749,-1.0772884583535287,-0.3218215326711976,0,1,0,0,0,1,0,0,0,0,0,0,0,17
4120,1.0298843908356952,-0.12709201390847644,0.733433291537752,0.733433291537752,0.38890491484242945,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,13
4121,0.9188024637556443,-0.28444504609653176,0.4207489961150207,0.4207489961150205,-1.4860362972328873,-0.5394638061949537,-0.7948623420181596,0,0,0,1,0,0,1,0,0,0,0,0,0,16
4123,2.251785588716254,-0.5991511104726424,0.5456973480447189,0.5456973480447186,0.7361162504119325,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,12
4124,-0.3983118144792437,0.7068790566882168,0.6165292733025244,0.6165292733025243,-0.0971909549548749,1.611834802439346,1.3338213000431673,0,0,1,0,0,0,0,0,0,1,0,0,0,17
4125,-1.112409917136713,0.7540849663446334,-0.06608990019968973,-0.06608990019968987,-0.3749600234104774,-0.5394638061949537,0.6242600860227253,0,0,0,1,0,0,0,0,0,0,1,0,0,7
4129,-1.0489345302338269,1.6509972498165486,0.6299016721712546,0.6299016721712547,-2.5276703039413966,-0.0016391540363787948,-0.08530112799771662,1,0,0,0,0,0,0,0,0,1,0,0,0,6
4130,-0.7950329826222823,1.54085012728491,0.8950512684902965,0.8950512684902963,0.45834718195633006,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,4
4131,0.2205732078238965,-1.5275340003821687,-1.5234724331589624,-1.5234724331589622,0.11113584638682696,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,10
4132,-0.731557595719396,1.273349972565216,0.756939461424192,0.7569394614241919,0.38890491484242945,1.611834802439346,1.8068621093901294,0,0,1,0,0,0,0,1,0,0,0,0,0,11
4135,0.17296666764673185,0.3921729923121061,0.8058322947879869,0.8058322947879866,0.38890491484242945,-0.5394638061949537,0.38773968134924436,0,0,0,1,0,0,0,0,0,0,0,0,1,9
4136,0.09362243401812416,1.5880560369413266,2.150176268560024,2.150176268560024,0.31946264772852884,-0.0016391540363787948,1.3338213000431673,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4137,0.6966386095955428,-0.20576853000250409,0.4034066663321361,0.40340666633213607,0.38890491484242945,1.611834802439346,-0.7948623420181596,0,0,1,0,0,0,0,0,0,1,0,0,0,13
4138,0.2840485947267827,0.5023201148437448,1.0413118811170334,1.0413118811170332,-0.6527290918660799,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,2
4139,-0.1126725734162559,-1.5275340003821687,-1.545411525052973,-1.5454115250529727,1.4999811886648393,-0.5394638061949537,-0.5583419373446786,0,0,0,1,0,1,0,0,0,0,0,0,0,3
4140,-0.27136104067347133,0.030261018279578895,0.04726207458603147,0.04726207458603132,0.11113584638682696,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,10
4141,0.25231090127533956,0.7855555727822444,1.365801497416066,1.365801497416066,0.11113584638682696,-0.0016391540363787948,0.38773968134924436,1,0,0,0,0,0,0,0,0,1,0,0,0,10
4142,-1.0330656835081053,-0.14282731712728194,-0.6222981156459383,-0.6222981156459382,-0.3749600234104774,1.611834802439346,-1.0313827466916408,0,0,1,0,0,0,0,0,1,0,0,0,0,7
4143,-1.3028360778453716,-0.2687097428777262,-0.871567988308363,-0.871567988308363,-0.0971909549548749,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,17
4146,-0.7156887489936745,2.343350591443992,1.6787992084372831,1.678799208437283,-2.5276703039413966,-0.5394638061949537,0.15121927667576332,0,0,0,1,0,1,0,0,0,0,0,0,0,6
4147,-0.27136104067347133,-0.9295924780675585,-0.9405194199752532,-0.9405194199752533,-0.6527290918660799,-0.5394638061949537,-0.5583419373446786,0,0,0,1,0,0,1,0,0,0,0,0,0,2
4148,2.7913263773907864,-0.33165095575294834,1.4088439062747913,1.4088439062747913,0.7361162504119325,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,12
4149,-0.2554921939477498,1.2418793661276049,1.3135655643350883,1.3135655643350883,0.18057811350072758,-0.0016391540363787948,-1.0313827466916408,1,0,0,0,0,0,0,0,0,0,0,0,1,14
4150,-1.5408687787311948,-1.1026808134744195,-1.4278806756207734,-1.4278806756207734,1.013885318867535,-0.0016391540363787948,-1.0313827466916408,1,0,0,0,0,0,1,0,0,0,0,0,0,8
4151,-1.3821803114739792,1.6824678562541597,0.18255314126576322,0.18255314126576305,-2.5276703039413966,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,1,0,0,0,0,0,0,6
4152,0.15709782092101032,-1.1970926327872526,-1.1283598353344484,-1.1283598353344484,0.11113584638682696,-1.0772884583535287,0.15121927667576332,0,1,0,0,0,0,1,0,0,0,0,0,0,10
4153,0.17296666764673185,1.3520264886592437,1.9720517367538908,1.9720517367538906,0.38890491484242945,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,1,0,0,0,0,0,0,11
4156,-0.525262588285016,0.8642320888762721,0.6347073780147046,0.6347073780147046,0.38890491484242945,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,11
4159,-0.8426395227994469,0.5023201148437448,0.010279033964699391,0.01027903396469939,-0.6527290918660799,-0.0016391540363787948,0.38773968134924436,1,0,0,0,0,1,0,0,0,0,0,0,0,2
4161,0.5379501423383274,-1.0397396005991972,-0.8354207226163265,-0.8354207226163266,0.38890491484242945,-0.5394638061949537,-0.08530112799771662,0,0,0,1,0,0,0,0,0,1,0,0,0,9
4163,-0.7950329826222823,1.0530557275019385,0.49993867066578257,0.49993867066578257,1.013885318867535,-0.5394638061949537,-0.5583419373446786,0,0,0,1,1,0,0,0,0,0,0,0,0,8
4165,-0.6839510555422315,1.0215851210643274,0.6002316621812595,0.6002316621812593,0.38890491484242945,-1.0772884583535287,-1.7409439607120827,0,1,0,0,0,0,0,0,0,0,0,1,0,11
4166,0.5379501423383274,-1.2757691488812803,-1.1582387890567676,-1.1582387890567674,0.38890491484242945,-0.5394638061949537,-0.7948623420181596,0,0,0,1,0,1,0,0,0,0,0,0,0,9
4167,-1.223491844216764,1.068791030720744,0.019054670722303612,0.01905467072230347,0.45834718195633006,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4169,-0.9695902966052192,0.030261018279578895,-0.4537849955267048,-0.4537849955267048,0.45834718195633006,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,4
4170,1.3948678655272906,0.32923177943688403,1.7590336016496646,1.7590336016496642,-1.4860362972328873,-0.0016391540363787948,1.0973008953696874,1,0,0,0,0,0,0,0,1,0,0,0,0,16
4175,1.2361793982700753,-0.03268019459564323,1.0245963825311206,1.0245963825311204,0.38890491484242945,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,1,0,0,0,13
4176,-0.19201680704486362,-0.6306217169102535,-0.5978516989640408,-0.5978516989640409,0.45834718195633006,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,1,0,0,0,4
4177,-0.6680822088165099,0.7698202695634389,0.4008993415442492,0.40089934154424905,-0.3749600234104774,-0.0016391540363787948,-0.5583419373446786,1,0,0,0,0,0,1,0,0,0,0,0,0,7
4178,-0.9537214498794977,0.9114379985326887,0.21284998245273018,0.21284998245273,-2.5276703039413966,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,6
4180,1.521818639333063,-1.5275340003821687,-1.4378055029061592,-1.4378055029061592,-1.4860362972328873,-0.5394638061949537,0.38773968134924436,0,0,0,1,0,0,0,0,0,0,0,0,1,16
4181,0.31578628817822574,-0.17429792356489301,0.20783533287695635,0.2078353328769562,0.38890491484242945,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,1,0,0,0,13
4182,-0.4935248948335729,0.43937890196852275,0.27083186817261523,0.27083186817261506,-1.4860362972328873,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,1,0,0,0,0,15
4183,1.1250974711900243,-0.2687097428777262,0.5670096087417578,0.5670096087417575,-1.4860362972328873,1.611834802439346,-0.3218215326711976,0,0,1,0,0,0,0,0,0,0,0,0,1,16
4184,1.1250974711900243,0.2820258697804674,1.4555428304491853,1.4555428304491849,1.3610966544370382,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4187,0.3633928283553904,-0.20576853000250409,0.19717920252843693,0.19717920252843676,0.38890491484242945,-1.0772884583535287,0.38773968134924436,0,1,0,0,0,1,0,0,0,0,0,0,0,9
4188,-0.6680822088165099,0.8170261792198555,0.44164336934741166,0.4416433693474115,-0.3749600234104774,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,7
4190,-0.12854142014197745,1.1632028500335772,1.3833527709312743,1.383352770931274,0.38890491484242945,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,1,0,0,11
4191,-0.9695902966052192,-0.0641508010332543,-0.5233632583905669,-0.523363258390567,-1.4860362972328873,-1.0772884583535287,-0.5583419373446786,0,1,0,0,1,0,0,0,0,0,0,0,0,15
4196,-0.08093487996481281,0.80129087600105,1.0388045563291466,1.0388045563291468,-0.6527290918660799,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,2
4197,0.6331632226926566,-1.5275340003821687,-1.4963097479568541,-1.496309747956854,0.38890491484242945,-1.0772884583535287,-1.7409439607120827,0,1,0,0,0,0,0,0,0,0,0,1,0,13
4200,0.2205732078238965,-0.12709201390847644,0.20595483928604116,0.20595483928604108,0.11113584638682696,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,1,0,0,0,0,10
4201,0.47447475543544115,0.5967319341565781,1.342190855663464,1.3421908556634636,1.4999811886648393,1.611834802439346,1.8068621093901294,0,0,1,0,0,0,0,1,0,0,0,0,0,3
4203,-0.9219837564280545,0.3764376890933006,-0.15760725495756234,-0.15760725495756236,-0.3749600234104774,-1.0772884583535287,0.38773968134924436,0,1,0,0,0,0,1,0,0,0,0,0,0,7
4204,1.4742120991558985,-1.5275340003821687,-1.440939658891018,-1.4409396588910177,0.38890491484242945,-0.5394638061949537,0.6242600860227253,0,0,0,1,0,0,0,0,0,1,0,0,0,13
4207,-0.3983118144792437,0.8799673920950776,0.7854602808864056,0.7854602808864053,-0.6527290918660799,-0.0016391540363787948,-0.08530112799771662,1,0,0,0,0,0,1,0,0,0,0,0,0,2
4209,0.7759828432241505,0.1876140504676342,1.0297155039730566,1.0297155039730563,0.38890491484242945,-0.0016391540363787948,0.8607804906962053,1,0,0,0,0,0,0,0,0,0,0,0,1,9
4212,-0.017459493061926644,0.34496708265568954,0.5867547914463672,0.5867547914463671,0.38890491484242945,-1.0772884583535287,-0.5583419373446786,0,1,0,0,1,0,0,0,0,0,0,0,0,11
4217,0.1412289741952888,0.29776117299927296,0.6647952754693476,0.6647952754693474,1.4999811886648393,1.611834802439346,0.8607804906962053,0,0,1,0,0,0,0,0,0,0,0,0,1,3
